,id,suite,divisible_minimum,available_sqm,is_for_rent,is_for_sale,rent_price,currency_rent_price,sale_price,currency_sale_price,images_gallery,images_gallery_thumbnail,map_image,description,notes,contacts,date_available,updated,cam,currency_cam,confirmed,all_confirmed,valid,is_favorite,building.id,building.position.lat,building.position.lng,building.building_name,building.full_address,building.industrial_park,building.images_gallery_thumbnail,building.market,building.building_status,building.is_for_rent,building.is_for_sale,building.total_spaces,building.slug,building.confirmed,other_spaces.contact,other_spaces.spaces_list
138,1609,,,1845.0,True,False,76.0,MXN,0.0,,"['https://solili.s3.amazonaws.com/media/PI-25624_1575665782.jpg', 'https://solili.s3.amazonaws.com/media/PI-25624_1575665963.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-25624_thumbnail_1575665782.jpg', 'https://solili.s3.amazonaws.com/media/PI-25624_thumbnail_1575665963.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=20.525401,-100.74741&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|20.525401,-100.74741&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,"Modulo 27, 13-21, 25-26.","[{'id': 3498, 'name': 'Ana Karen Bretschnaider ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Advance Real Estate', 'phone': '(+52) 442 362 9464', 'confirmed': True, 'directory_url': '/perfil/ana-karen-bretschnaider-advance-real-estate/'}]",Inmediato,2022-06-16,8.0,MXN,True,True,True,False,25624,20.525401,-100.74741,Spec Fb,"Carretera Federal 45 Libre a Celaya Km. 45+937, Apaseo el Grande, Guanajuato",Advance Apaseo,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-25624_thumbnail_1575665782.jpg'],Guanajuato,Existente,True,False,1,spec-fb-guanajuato-gto,True,Ana Karen Bretschnaider ,[]
139,1612,,,3451.0,True,False,80.0,MXN,0.0,,"['https://solili.s3.amazonaws.com/media/PI-26488_1575666631.jpg', 'https://solili.s3.amazonaws.com/media/PI-26488_1575666670.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26488_thumbnail_1575666631.jpg', 'https://solili.s3.amazonaws.com/media/PI-26488_thumbnail_1575666670.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=20.52533,-100.747727&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|20.52533,-100.747727&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,Modulo 5-9,"[{'id': 3498, 'name': 'Ana Karen Bretschnaider ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Advance Real Estate', 'phone': '(+52) 442 362 9464', 'confirmed': True, 'directory_url': '/perfil/ana-karen-bretschnaider-advance-real-estate/'}]",Inmediato,2022-06-16,8.0,MXN,True,True,True,False,26488,20.52533,-100.747727,Spec F,"Carretera Federal 45 Libre a Celaya Km. 45+937, Apaseo el Grande, Guanajuato",Advance Apaseo,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26488_thumbnail_1575666631.jpg'],Guanajuato,Existente,True,False,1,spec-fa-guanajuato-gto,True,Ana Karen Bretschnaider ,[]
140,1613,,,1250.0,True,False,80.0,MXN,0.0,,"['https://solili.s3.amazonaws.com/media/PI-25625_1575907576.jpg', 'https://solili.s3.amazonaws.com/media/PI-25625_1575907597.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-25625_thumbnail_1575907576.jpg', 'https://solili.s3.amazonaws.com/media/PI-25625_thumbnail_1575907597.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=20.5253033273,-100.748642891&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|20.5253033273,-100.748642891&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,Modulo 4-5,"[{'id': 3498, 'name': 'Ana Karen Bretschnaider ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Advance Real Estate', 'phone': '(+52) 442 362 9464', 'confirmed': True, 'directory_url': '/perfil/ana-karen-bretschnaider-advance-real-estate/'}]",Inmediato,2022-06-16,8.0,MXN,True,True,True,False,25625,20.5253033273,-100.748642891,Spec E,"Carretera Federal 45 Libre a Celaya Km. 45+937, Apaseo el Grande, Guanajuato",Advance Apaseo,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-25625_thumbnail_1575907576.jpg'],Guanajuato,Existente,True,False,1,spec-e-guanajuato-gto,True,Ana Karen Bretschnaider ,[]
141,1614,,,4166.0,True,False,80.0,MXN,0.0,,"['https://solili.s3.amazonaws.com/media/PI-26489_1575909298.jpg', 'https://solili.s3.amazonaws.com/media/PI-26489_1575909346.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26489_thumbnail_1575909298.jpg', 'https://solili.s3.amazonaws.com/media/PI-26489_thumbnail_1575909346.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=20.52473,-100.748756&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|20.52473,-100.748756&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 3498, 'name': 'Ana Karen Bretschnaider ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Advance Real Estate', 'phone': '(+52) 442 362 9464', 'confirmed': True, 'directory_url': '/perfil/ana-karen-bretschnaider-advance-real-estate/'}]",Inmediato,2022-06-16,8.0,MXN,True,True,True,False,26489,20.52473,-100.748756,Spec D,"Carretera Federal 45 Libre a Celaya Km. 45+937, Apaseo el Grande, Guanajuato",Advance Apaseo,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26489_thumbnail_1575909298.jpg'],Guanajuato,Existente,True,False,1,spec-d-guanajuato-gto,True,Ana Karen Bretschnaider ,[]
142,1615,,,3120.0,True,False,3.9,USD,0.0,,"['https://solili.s3.amazonaws.com/media/PI-24307_1586722035.jpg', 'https://solili.s3.amazonaws.com/media/PI-24307_1575911250.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-24307_thumbnail_1586722035.jpg', 'https://solili.s3.amazonaws.com/media/PI-24307_thumbnail_1575911250.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=21.017648,-101.491134&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|21.017648,-101.491134&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,Modulo D,"[{'id': 3498, 'name': 'Ana Karen Bretschnaider ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Advance Real Estate', 'phone': '(+52) 442 362 9464', 'confirmed': True, 'directory_url': '/perfil/ana-karen-bretschnaider-advance-real-estate/'}]",Inmediato,2022-06-17,0.5,USD,True,True,True,False,24307,21.017648,-101.491134,Multitenant VI,"Circuito Mexiamora Sur 360, Silao de la Victoria, Guanajuato",Advance Santa Fe II,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-24307_thumbnail_1586722035.jpg'],Guanajuato,Existente,True,False,1,multitenant-vi-guanajuato-gto,True,Ana Karen Bretschnaider ,[]
143,1617,,,3072.0,True,False,3.9,USD,0.0,,"['https://solili.s3.amazonaws.com/media/PI-24315_1578431459.jpg', 'https://solili.s3.amazonaws.com/media/PI-24315_1575913941.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-24315_thumbnail_1578431459.jpg', 'https://solili.s3.amazonaws.com/media/PI-24315_thumbnail_1575913941.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=21.013679,-101.486532&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|21.013679,-101.486532&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,Modulo A,"[{'id': 3498, 'name': 'Ana Karen Bretschnaider ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Advance Real Estate', 'phone': '(+52) 442 362 9464', 'confirmed': True, 'directory_url': '/perfil/ana-karen-bretschnaider-advance-real-estate/'}]",Inmediato,2022-06-17,0.5,USD,True,True,True,False,24315,21.013679,-101.486532,Multitenant II,"Puerto Interior S/N, Silao de la Victoria, Guanajuato",Advance Santa Fe I,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-24315_thumbnail_1578431459.jpg'],Guanajuato,Existente,True,False,1,multitenant-ii-guanajuato-gto,True,Ana Karen Bretschnaider ,[]
144,1619,,3072.0,6309.0,True,False,3.9,USD,0.0,,"['https://solili.s3.amazonaws.com/media/PI-24314_1652716678.jpg', 'https://solili.s3.amazonaws.com/media/PI-24314_1575916911.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-24314_thumbnail_1652716678.jpg', 'https://solili.s3.amazonaws.com/media/PI-24314_thumbnail_1575916911.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=21.015461,-101.486529&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|21.015461,-101.486529&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,"Modulo C: 3,237 m2
Modulo D: 3,072 m2","[{'id': 3498, 'name': 'Ana Karen Bretschnaider ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Advance Real Estate', 'phone': '(+52) 442 362 9464', 'confirmed': True, 'directory_url': '/perfil/ana-karen-bretschnaider-advance-real-estate/'}]",Inmediato,2022-06-16,0.5,USD,True,True,True,False,24314,21.015461,-101.486529,Nistrans Internacional de México,"Av. Mineral de Valenciana 202, Silao de la Victoria, Guanajuato",Advance Santa Fe I,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-24314_thumbnail_1652716678.jpg'],Guanajuato,Existente,True,False,1,multitenant-v-guanajuato-gto,True,Ana Karen Bretschnaider ,[]
145,1621,,,16272.0,True,False,3.5,USD,0.0,,"['https://solili.s3.amazonaws.com/media/PI-25627_1575919693.jpg', 'https://solili.s3.amazonaws.com/media/PI-25627_1575919767.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-25627_thumbnail_1575919693.jpg', 'https://solili.s3.amazonaws.com/media/PI-25627_thumbnail_1575919767.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=20.5130917405,-100.966437932&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|20.5130917405,-100.966437932&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 3498, 'name': 'Ana Karen Bretschnaider ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Advance Real Estate', 'phone': '(+52) 442 362 9464', 'confirmed': True, 'directory_url': '/perfil/ana-karen-bretschnaider-advance-real-estate/'}]",Inmediato,2022-06-16,0.76,USD,True,True,True,False,25627,20.5130917405,-100.966437932,Spec I,"Carretera Alterna Celaya-Villagrán Km. 291.5, Villagrán, Guanajuato",Advance Villagrán,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-25627_thumbnail_1575919693.jpg'],Guanajuato,Existente,True,False,1,spec-i-guanajuato-gto,True,Ana Karen Bretschnaider ,[]
146,1624,,,4700.0,True,False,4.4,USD,,,"['https://solili.s3.amazonaws.com/media/PI-24414_1632935389.jpg', 'https://solili.s3.amazonaws.com/media/PI-24414_1575927928.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-24414_thumbnail_1632935389.jpg', 'https://solili.s3.amazonaws.com/media/PI-24414_thumbnail_1575927928.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=21.03012,-101.697808&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|21.03012,-101.697808&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,Precio de acuerdo a proyecto,"[{'id': 1296, 'name': 'Gilberto Gónzalez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Vynmsa', 'phone': '(+52) 442 3481280', 'confirmed': True, 'directory_url': '/perfil/gilberto-gonzalez-vynmsa/'}, {'id': 3500, 'name': 'Hector Romero ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Vynmsa', 'phone': '(+52) 473 103 0207', 'confirmed': True, 'directory_url': '/perfil/hector-romero-vynmsa/'}]",Inmediato,2022-06-27,,,True,True,True,False,24414,21.03012,-101.697808,SPEC IV VLIP,"Carretera Manuel Doblado-León S/N, León, Guanajuato",Vynmsa León,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-24414_thumbnail_1632935389.jpg'],Guanajuato,Existente,True,False,1,spec-iv-vlip-guanajuato-gto,True,Gilberto Gónzalez ,[]
147,1634,,,8991.0,True,False,4.6,USD,,,"['https://solili.s3.amazonaws.com/media/PI-24391_1575998747.jpg', 'https://solili.s3.amazonaws.com/media/PI-24391_1575998826.jpg', 'https://solili.s3.amazonaws.com/media/PI-24391_1575998807.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-24391_thumbnail_1575998747.jpg', 'https://solili.s3.amazonaws.com/media/PI-24391_thumbnail_1575998826.jpg', 'https://solili.s3.amazonaws.com/media/PI-24391_thumbnail_1575998807.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=21.003403,-101.477473&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|21.003403,-101.477473&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 12214, 'name': 'Victoria Albo', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Vesta', 'phone': '(+52) 477 724 5532', 'confirmed': True, 'directory_url': '/perfil/None/'}]",Inmediato,2022-07-21,0.25,USD,True,True,True,False,24391,21.003403,-101.477473,PTO-06,"Av. Mina de Guadalupe 575, Silao de la Victoria, Guanajuato",Vesta Park Guanajuato Puerto Interior,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-24391_thumbnail_1575998747.jpg'],Guanajuato,Existente,True,False,1,pto-06-guanajuato-gto,True,Victoria Albo,[]
148,1637,,3679.0,14712.0,True,False,4.5,USD,0.0,,"['https://solili.s3.amazonaws.com/media/PI-24282_1575999982.jpg', 'https://solili.s3.amazonaws.com/media/PI-24282_1573686903.jpg', 'https://solili.s3.amazonaws.com/media/PI-24282_1573686756.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-24282_thumbnail_1575999982.jpg', 'https://solili.s3.amazonaws.com/media/PI-24282_thumbnail_1573686903.jpg', 'https://solili.s3.amazonaws.com/media/PI-24282_thumbnail_1573686756.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=21.003408303683543,-101.47526499828629&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|21.003408303683543,-101.47526499828629&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 12214, 'name': 'Victoria Albo', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Vesta', 'phone': '(+52) 477 724 5532', 'confirmed': True, 'directory_url': '/perfil/None/'}]",Inmediato,2022-07-21,0.25,USD,True,True,True,False,24282,21.003408303683543,-101.47526499828628,PTO-07,"Av. Mina de Guadalupe 575, Silao de la Victoria, Guanajuato",Vesta Park Guanajuato Puerto Interior,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-24282_thumbnail_1575999982.jpg'],Guanajuato,Existente,True,False,1,pto-07-guanajuato-gto,True,Victoria Albo,[]
149,1653,,,9856.0,True,False,3.9,USD,,,"['https://solili.s3.amazonaws.com/media/PI-24139_1629754710.jpg', 'https://solili.s3.amazonaws.com/media/PI-24139_1576178010.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-24139_thumbnail_1629754710.jpg', 'https://solili.s3.amazonaws.com/media/PI-24139_thumbnail_1576178010.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=20.781113,-101.337865&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|20.781113,-101.337865&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1266, 'name': 'Hector Salas ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Finsa', 'phone': '(+52) 868 8180226', 'confirmed': True, 'directory_url': '/perfil/hector-salas-finsa/'}, {'id': 12041, 'name': 'Mariana Rivera', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Finsa', 'phone': '(+52) 55 4949 1943', 'confirmed': True, 'directory_url': '/perfil/None/'}]",Inmediato,2022-06-22,,,True,True,True,False,24139,20.781113,-101.337865,Building I,"Río Guadajoz S/N, Irapuato, Guanajuato",Castro del Río,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-24139_thumbnail_1629754710.jpg'],Guanajuato,Existente,True,False,1,building-i-guanajuato-gto,True,Hector Salas ,[]
150,1654,,,12457.0,True,False,3.45,USD,,,"['https://solili.s3.amazonaws.com/media/PI-26519_1576191400.jpg', 'https://solili.s3.amazonaws.com/media/PI-26519_1576191798.jpg', 'https://solili.s3.amazonaws.com/media/PI-26519_1576191562.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26519_thumbnail_1576191400.jpg', 'https://solili.s3.amazonaws.com/media/PI-26519_thumbnail_1576191400.jpg', 'https://solili.s3.amazonaws.com/media/PI-26519_thumbnail_1576191798.jpg', 'https://solili.s3.amazonaws.com/media/PI-26519_thumbnail_1576191562.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=20.517237,-100.952263&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|20.517237,-100.952263&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 4349, 'name': 'Iván Romero ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'CBRE', 'phone': '(+52) 477 729 3965', 'confirmed': True, 'directory_url': '/perfil/ivan-romero-cbre/'}, {'id': 12412, 'name': 'Hugo Torres', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'CBRE', 'phone': '(+52) 55 4442 6260', 'confirmed': False, 'directory_url': '/perfil/None/'}]",Inmediato,2022-06-17,,,True,False,True,False,26519,20.517237,-100.952263,Barkus,"Carretera México 45 Km. 11, Villagrán, Guanajuato",Villagrán Industrial Park,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26519_thumbnail_1576191400.jpg'],Guanajuato,Existente,True,False,1,barkus-guanajuato-gto,True,Iván Romero ,[]
151,1657,,,2918.0,True,False,4.3,USD,,,"['https://solili.s3.amazonaws.com/media/PI-26524_1576255995.jpg', 'https://solili.s3.amazonaws.com/media/PI-26524_1576256186.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26524_thumbnail_1576255995.jpg', 'https://solili.s3.amazonaws.com/media/PI-26524_thumbnail_1576255995.jpg', 'https://solili.s3.amazonaws.com/media/PI-26524_thumbnail_1576256186.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=21.016001,-101.509583&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|21.016001,-101.509583&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 3453, 'name': 'Carlos Garza ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Roca Desarrollos', 'phone': '(+52) 81 1968 7746', 'confirmed': True, 'directory_url': '/perfil/carlos-garza-roca-desarrollos/'}]",Inmediato,2022-06-17,,,True,True,True,False,26524,21.016001,-101.509583,SI02-INV,"Carretera León-Silao S/N, León, Guanajuato",Santa Fe Puerto Interior III,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-26524_thumbnail_1576255995.jpg'],Guanajuato,Existente,True,False,1,si02-inv-guanajuato-gto,True,Carlos Garza ,[]
