,id,solili_id,thumbnail,leasing_company,building_id,building_name,space_slug,building_municipality_address,divisible_minimum,available_sqm,rent_price,rent_currency,sale_price,sale_currency,industrial_park,market,all_confirmed,is_favorite,space_membership,is_for_rent,is_for_sale,Estado
339,1503,SI-1503,https://solili.s3.amazonaws.com/media/PI-21200_thumbnail_1571358755.jpg,,21200,Conjunto 1,/nave-en-renta/conjunto-1-monterrey-mty/1503/,"Apodaca, Nuevo León",576.0,5536.92849531444,,,,,PAFA,Monterrey,True,False,5,True,False,Nuevo León
340,1504,SI-1504,https://solili.s3.amazonaws.com/media/PI-21201_thumbnail_1571358773.jpg,,21201,Conjunto 2,/nave-en-renta/conjunto-2-monterrey-mty/1504/,"Apodaca, Nuevo León",477.0,2861.97116103721,,,,,PAFA,Monterrey,True,False,5,True,False,Nuevo León
341,1505,SI-1505,https://solili.s3.amazonaws.com/media/PI-21202_thumbnail_1571358784.jpg,,21202,Conjunto 3,/nave-en-renta/conjunto-3-monterrey-mty/1505/,"Apodaca, Nuevo León",532.0,4787.85125479496,,,,,PAFA,Monterrey,True,False,5,True,False,Nuevo León
342,1506,SI-1506,https://solili.s3.amazonaws.com/media/PI-21203_thumbnail_1571358741.jpg,,21203,Conjunto 4,/nave-en-renta/conjunto-4-monterrey-mty/1506/,"Apodaca, Nuevo León",789.0,6311.92568499737,,,,,PAFA,Monterrey,True,False,5,True,False,Nuevo León
343,1527,SI-1527,"https://maps.googleapis.com/maps/api/staticmap?center=25.679564169352766,-100.14092025084005&zoom=18&scale=false&size=300x200&maptype=satellite&format=png&style=feature:all|element:all|visibility:simplified|hue:0x0081ff&visual_refresh=true&markers=%7C25.679564169352766,-100.14092025084005&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,21211,KGA 8 (Expansión),/nave-en-renta/kga-8-expansion-monterrey-mty/1527/,"Guadalupe, Nuevo León",,5602.05352887566,84.9272499,MXN,,,Kalos Guadalupe Aeropuerto,Monterrey,True,False,5,True,False,Nuevo León
344,1689,SI-1689,https://solili.s3.amazonaws.com/media/PI-26552_thumbnail_1631632241.jpg,,26552,Building 02,/nave-en-renta/building-04-monterrey-mty/1689/,"Apodaca, Nuevo León",,23403.0199063352,,,,,Via 54,Monterrey,True,False,5,True,False,Nuevo León
345,1690,SI-1690,https://solili.s3.amazonaws.com/media/PI-26551_thumbnail_1576617504.jpg,,26551,Building 03,/nave-en-renta/building-03-monterrey-mty/1690/,"Apodaca, Nuevo León",,23403.0199063352,,,,,Via 54,Monterrey,True,False,5,True,False,Nuevo León
346,1691,SI-1691,https://solili.s3.amazonaws.com/media/PI-26550_thumbnail_1576617525.jpg,,26550,Building 04,/nave-en-renta/building-02-monterrey-mty/1691/,"Apodaca, Nuevo León",,10796.9130176674,,,,,Via 54,Monterrey,True,False,5,True,False,Nuevo León
347,1692,SI-1692,https://solili.s3.amazonaws.com/media/PI-26549_thumbnail_1639672145.jpg,,26549,Building 01,/nave-en-renta/building-01-monterrey-mty/1692/,"Apodaca, Nuevo León",,5398.41005731189,,,,,Via 54,Monterrey,True,False,5,True,False,Nuevo León
348,1706,SI-1706,https://solili.s3.amazonaws.com/media/PI-8658_thumbnail_1556909523.jpg,,8658,Flexpark A,/nave-en-renta/flexpark-a-monterrey-mty/1706/,"Apodaca, Nuevo León",,1070.98628658173,95.0453253,MXN,,,Flexpark Apodaca,Monterrey,True,False,5,True,False,Nuevo León
349,1858,SI-1858,https://solili.s3.amazonaws.com/media/PI-6370_thumbnail_1520122170.jpg,,6370,AE-OWH1.1,/nave-en-renta/ae-owh11-monterrey-mty/1858/,"Apodaca, Nuevo León",,1575.99979932943,5.1666768,USD,,,Stiva Aeropuerto,Monterrey,True,False,5,True,False,Nuevo León
350,1904,SI-1904,https://solili.s3.amazonaws.com/media/PI-26712_thumbnail_1588214701.jpg,,26712,Kronos MT-01,/nave-en-renta/kronos-mt-01-monterrey-mty/1904/,"Apodaca, Nuevo León",,11612.8804495764,4.1979249,USD,,,Kronos Industrial Park,Monterrey,True,False,5,True,False,Nuevo León
351,1908,SI-1908,https://solili.s3.amazonaws.com/media/PI-7649_thumbnail_1588287933.jpg,,7649,MTY Escobedo I,/nave-en-renta/mty-escobedo-i-monterrey-mty/1908/,"General Escobedo, Nuevo León",,10824.1336094412,3.7673685,USD,,,Escobedo Industrial Center,Monterrey,True,False,5,True,False,Nuevo León
352,1985,SI-1985,https://solili.s3.amazonaws.com/media/PI-26755_thumbnail_1653679100.jpg,,26755,Building VPGpe-02,/nave-en-renta/building-vpgpe-02-monterrey-mty/1985/,"Guadalupe, Nuevo León",,3958.97029982599,4.6284813,USD,,,Vesta Park Guadalupe,Monterrey,True,False,5,True,False,Nuevo León
353,2245,SI-2245,https://solili.s3.amazonaws.com/media/PI-20350_thumbnail_1566805869.jpg,,20350,Modulo 8-14,/nave-en-renta/modulo-8-14-monterrey-mty/2245/,"Apodaca, Nuevo León",,2890.9996460394,84.9272499,MXN,,,Grandpark Apodaca,Monterrey,True,False,5,True,False,Nuevo León
354,2271,SI-2271,https://solili.s3.amazonaws.com/media/PI-6333_thumbnail_1550359360.jpg,,6333,Apodaca Spec III,/nave-en-renta/apodaca-spec-iii-monterrey-mty/2271/,"Apodaca, Nuevo León",,5832.08146482087,4.4132031,USD,,,La Silla Apodaca Business,Monterrey,True,False,5,True,False,Nuevo León
355,2279,SI-2279,https://solili.s3.amazonaws.com/media/PI-7418_thumbnail_1600453944.jpg,,7418,FIBRAMQ MTY 028,/nave-en-renta/fibramq-mty-028-monterrey-mty/2279/,"Santa Catarina, Nuevo León",,11846.9961194399,4.0902858,USD,,,Nexxus Santa Catarina,Monterrey,True,False,5,True,False,Nuevo León
356,2282,SI-2282,https://solili.s3.amazonaws.com/media/PI-28710_thumbnail_1600709634.jpg,,28710,Building A,/nave-en-renta/building-a-monterrey-mty/2282/,"Apodaca, Nuevo León",,3918.65037890506,4.0902858,USD,,,Dulces Nombres,Monterrey,True,False,5,True,False,Nuevo León
357,2283,SI-2283,https://solili.s3.amazonaws.com/media/PI-28711_thumbnail_1600709866.jpg,,28711,Building B,/nave-en-renta/building-b-monterrey-mty/2283/,"Apodaca, Nuevo León",,6874.73232310564,4.03646625,USD,,,Dulces Nombres,Monterrey,True,False,5,True,False,Nuevo León
358,2286,SI-2286,https://solili.s3.amazonaws.com/media/PI-28712_thumbnail_1600711433.jpg,,28712,Bodega 1 - 3,/nave-en-renta/bodega-1-3-monterrey-mty/2286/,"Salinas Victoria, Nuevo León",,1507.816397573,,USD,,,Flexten Park,Monterrey,False,False,5,True,False,Nuevo León
359,2287,SI-2287,https://solili.s3.amazonaws.com/media/PI-28712_thumbnail_1600711433.jpg,,28712,Bodega 1 - 3,/nave-en-renta/bodega-1-3-monterrey-mty/2287/,"Salinas Victoria, Nuevo León",,980.220012987846,,,,,Flexten Park,Monterrey,False,False,5,True,False,Nuevo León
360,2288,SI-2288,https://solili.s3.amazonaws.com/media/PI-28712_thumbnail_1600711433.jpg,,28712,Bodega 1 - 3,/nave-en-renta/bodega-1-3-monterrey-mty/2288/,"Salinas Victoria, Nuevo León",,1008.9270534592,,,,,Flexten Park,Monterrey,False,False,5,True,False,Nuevo León
361,2289,SI-2289,https://solili.s3.amazonaws.com/media/PI-28713_thumbnail_1600712122.jpg,,28713,Bodega 4 - 6,/nave-en-renta/bodega-4-6-monterrey-mty/2289/,"Salinas Victoria, Nuevo León",,961.360695137734,,,,,Flexten Park,Monterrey,False,False,5,True,False,Nuevo León
362,2290,SI-2290,https://solili.s3.amazonaws.com/media/PI-28713_thumbnail_1600712122.jpg,,28713,Bodega 4 - 6,/nave-en-renta/bodega-4-6-monterrey-mty/2290/,"Salinas Victoria, Nuevo León",,796.399263836283,,,,,Flexten Park,Monterrey,False,False,5,True,False,Nuevo León
363,2291,SI-2291,https://solili.s3.amazonaws.com/media/PI-28713_thumbnail_1600712122.jpg,,28713,Bodega 4 - 6,/nave-en-renta/bodega-4-6-monterrey-mty/2291/,"Salinas Victoria, Nuevo León",,947.332335554645,,,,,Flexten Park,Monterrey,False,False,5,True,False,Nuevo León
364,2467,SI-2467,https://solili.s3.amazonaws.com/media/PI-6488_thumbnail_1623993789.jpg,,6488,Building 01,/nave-en-renta/building-01-monterrey-mty/2467/,"Apodaca, Nuevo León",,1500.01254191089,75.0244527,MXN,,,Nexxus Apodaca 1,Monterrey,False,False,5,True,False,Nuevo León
365,2468,SI-2468,https://solili.s3.amazonaws.com/media/PI-7395_thumbnail_1608062527.jpg,,7395,Nave 2,/nave-en-renta/nave-2-monterrey-mty/2468/,"Santa Catarina, Nuevo León",,1999.92381950425,5.9201505,USD,,,Landus Santa Catarina,Monterrey,True,False,5,True,False,Nuevo León
366,2471,SI-2471,https://solili.s3.amazonaws.com/media/PI-5894_thumbnail_1623996811.jpg,,5894,Nave B,/nave-en-venta/nave-b-monterrey-mty/2471/,"Ciénega de Flores, Nuevo León",,4999.94890332602,79.9758513,MXN,1021.94,MXN,HASAC,Monterrey,False,False,5,True,True,Nuevo León
367,2705,SI-2705,https://solili.s3.amazonaws.com/media/PI-28961_thumbnail_1649369346.jpg,,28961,ATP Inventory,/nave-en-renta/atp-inventory-monterrey-mty/2705/,"Apodaca, Nuevo León",,10211.1593277907,,USD,,,Apodaca Technology,Monterrey,True,False,5,True,False,Nuevo León
368,2739,SI-2739,https://solili.s3.amazonaws.com/media/PI-7820_thumbnail_1626980795.jpg,,7820,Building 01,/nave-en-renta/nave-13-monterrey-mty/2739/,"Guadalupe, Nuevo León",,4305.96316765934,89.9862876,MXN,,,La Silla Guadalupe,Monterrey,True,False,5,True,False,Nuevo León
369,2814,SI-2814,https://solili.s3.amazonaws.com/media/PI-29038_thumbnail_1631548879.jpg,,29038,Tredec Spec Building,/nave-en-renta/tredec-spec-monterrey-mty/2814/,"General Zuazua, Nuevo León",,26799.9267924016,,,,,Diamante I,Monterrey,False,False,5,True,False,Nuevo León
370,2856,SI-2856,https://solili.s3.amazonaws.com/media/PI-29092_thumbnail_1627060232.jpg,,29092,Building 1,/nave-en-renta/building-conekta-1-monterrey-mty/2856/,"Guadalupe, Nuevo León",,5600.00966191653,,,,,Conekta Business Park,Monterrey,True,False,5,True,False,Nuevo León
371,2857,SI-2857,https://solili.s3.amazonaws.com/media/PI-29093_thumbnail_1627060268.jpg,,29093,Building 2,/nave-en-renta/building-conekta-2-monterrey-mty/2857/,"Guadalupe, Nuevo León",,18199.9849497069,,,,,Conekta Business Park,Monterrey,True,False,5,True,False,Nuevo León
372,2894,SI-2894,https://solili.s3.amazonaws.com/media/PI-29111_thumbnail_1632954328.jpg,,29111,Inventory M02 Apodaca,/nave-en-renta/inventory-m2-monterrey-mty/2894/,"Apodaca, Nuevo León",,14243.8017411888,4.5208422,USD,,,Davisa Industrial Park,Monterrey,True,False,5,True,False,Nuevo León
373,2904,SI-2904,https://solili.s3.amazonaws.com/media/PI-29125_thumbnail_1639602794.jpg,,29125,Building VPA-01,/nave-en-renta/building-vpa-01-monterrey-mty/2904/,"Apodaca, Nuevo León",,27630.9445173733,5.1666768,USD,,,Vesta Park Apodaca,Monterrey,True,False,5,True,False,Nuevo León
374,2905,SI-2905,https://solili.s3.amazonaws.com/media/PI-29127_thumbnail_1642461066.jpg,,29127,MT01 Aeropuerto,/nave-en-renta/mt01-aeropuerto-monterrey-mty/2905/,"Apodaca, Nuevo León",,13338.7402904707,4.8437595,USD,,,Pocket Park Aeropuerto,Monterrey,True,False,5,True,False,Nuevo León
375,2930,SI-2930,https://solili.s3.amazonaws.com/media/PI-29096_thumbnail_1654623716.jpg,,29096,Bodega Pirsa,/nave-en-renta/bodega-pirsa-monterrey-mty/2930/,"Apodaca, Nuevo León",,9500.0,77.0,MXN,,,Parque Internacional Regiomontano,Monterrey,True,False,5,True,False,Nuevo León
376,2934,SI-2934,https://solili.s3.amazonaws.com/media/PI-29124_thumbnail_1643236706.jpg,,29124,Spec IX,/nave-en-renta/spec-ix-monterrey-mty/2934/,"Apodaca, Nuevo León",,10435.9846932945,,,,,Oma Vynmsa Aero,Monterrey,False,False,5,True,False,Nuevo León
377,2957,SI-2957,https://solili.s3.amazonaws.com/media/PI-29168_thumbnail_1634765606.jpg,,29168,Apodaca 01,/nave-en-renta/apodaca-01-monterrey-mty/2957/,"Apodaca, Nuevo León",,18499.9688774804,4.8437595,USD,,,Hubs Park Apodaca,Monterrey,True,False,5,True,False,Nuevo León
378,2997,SI-2997,https://solili.s3.amazonaws.com/media/PI-29218_thumbnail_1637267595.jpg,,29218,FIBRAMQ MTY 042,/nave-en-renta/fibramq-mty-042-monterrey-mty/2997/,"Apodaca, Nuevo León",,17004.8801968801,,,,,Parque Industrial 042,Monterrey,True,False,5,True,False,Nuevo León
379,3000,SI-3000,https://solili.s3.amazonaws.com/media/PI-29221_thumbnail_1649369929.jpg,,29221,AG02,/nave-en-renta/ag02-monterrey-mty/3000/,"Guadalupe, Nuevo León",,9999.80490360845,4.7361204,USD,,,Areya Guadalupe,Monterrey,False,False,5,True,False,Nuevo León
380,3032,SI-3032,https://solili.s3.amazonaws.com/media/PI-29264_thumbnail_1639613693.jpg,,29264,Inventory Building I,/nave-en-renta/inventory-building-i-monterrey-mty/3032/,"Apodaca, Nuevo León",,11156.5406994299,5.2743159,USD,,,American Industries Apodaca II,Monterrey,False,False,5,True,False,Nuevo León
381,3045,SI-3045,https://solili.s3.amazonaws.com/media/PI-29286_thumbnail_1649368531.jpg,,29286,CPAADN-B014,/nave-en-renta/cpaadn-b014-monterrey-mty/3045/,"General Zuazua, Nuevo León",,25470.5771415777,5.1666768,USD,,,CPA ADN Logistics Center,Monterrey,True,False,5,True,False,Nuevo León
382,3046,SI-3046,"https://maps.googleapis.com/maps/api/staticmap?center=25.876534210855535,-100.23319838978874&zoom=18&scale=false&size=300x200&maptype=satellite&format=png&style=feature:all|element:all|visibility:simplified|hue:0x0081ff&visual_refresh=true&markers=%7C25.876534210855535,-100.23319838978874&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,29287,ADN Inventory,/nave-en-renta/adn-inventory-monterrey-mty/3046/,"General Zuazua, Nuevo León",,9666.19007405302,,USD,,,CPA ADN Logistics Center,Monterrey,True,False,5,True,False,Nuevo León
383,3059,SI-3059,https://solili.s3.amazonaws.com/media/PI-29302_thumbnail_1642459917.jpg,,29302,A-06,/nave-en-renta/a-06-monterrey-mty/3059/,"Apodaca, Nuevo León",,9399.92995110513,4.8437595,USD,,,Avante Apodaca,Monterrey,False,False,5,True,False,Nuevo León
384,3071,SI-3071,https://solili.s3.amazonaws.com/media/PI-29310_thumbnail_1643155023.jpg,,29310,Spec VII,/nave-en-renta/spec-vii-monterrey-mty/3071/,"General Escobedo, Nuevo León",,21638.9769145227,,,,,Vynmsa Escobedo Park II,Monterrey,True,False,5,True,False,Nuevo León
385,3074,SI-3074,https://solili.s3.amazonaws.com/media/PI-29312_thumbnail_1649368749.jpg,,29312,Spec II,/nave-en-renta/spec-ii-monterrey-mty/3074/,"Apodaca, Nuevo León",,19838.0514144024,,,,,Vynmsa Apodaca,Monterrey,True,False,5,True,False,Nuevo León
386,3077,SI-3077,https://solili.s3.amazonaws.com/media/PI-29315_thumbnail_1649368970.jpg,,29315,Spec VII,/nave-en-renta/spec-vii-monterrey-mty/3077/,"General Zuazua, Nuevo León",,10795.9839872314,,,,,Monterrey Technology Park,Monterrey,True,False,5,True,False,Nuevo León
387,3078,SI-3078,https://solili.s3.amazonaws.com/media/PI-8778_thumbnail_1535045949.jpg,,8778,KSN 1,/nave-en-renta/ksn-1-monterrey-mty/3078/,"San Nicolás de los Garza, Nuevo León",,12137.9684519845,84.9272499,MXN,,,Kalos San Nicolas,Monterrey,True,False,5,True,False,Nuevo León
388,3139,SI-3139,https://solili.s3.amazonaws.com/media/PI-6984_thumbnail_1556910199.jpg,,6984,KA 3,/nave-en-renta/ka-6-monterrey-mty/3139/,"Apodaca, Nuevo León",,4814.97894352517,99.9967239,MXN,,,Kalos Apodaca,Monterrey,False,False,5,True,False,Nuevo León
389,3144,SI-3144,https://solili.s3.amazonaws.com/media/PI-30201_thumbnail_1645132530.jpg,,30201,GA-INV.01,/nave-en-renta/ga-inv01-monterrey-mty/3144/,"García, Nuevo León",,11826.2787407178,4.5208422,USD,,,Stiva García,Monterrey,True,False,5,True,False,Nuevo León
390,3155,SI-3155,https://solili.s3.amazonaws.com/media/PI-30224_thumbnail_1646431783.jpg,,30224,A-09B,/nave-en-renta/a-09b-monterrey-mty/3155/,"Apodaca, Nuevo León",,13979.9570973745,,,,,Avante Apodaca,Monterrey,False,False,5,True,False,Nuevo León
391,3156,SI-3156,https://solili.s3.amazonaws.com/media/PI-30225_thumbnail_1646434530.jpg,,30225,AP-03,/nave-en-renta/ap-03-monterrey-mty/3156/,"Apodaca, Nuevo Leon",,13226.513413806,,,,,Avante Airport,Monterrey,False,False,5,True,False,Nuevo León
392,3157,SI-3157,https://solili.s3.amazonaws.com/media/PI-30226_thumbnail_1646438847.jpg,,30226,AE-INV.05,/nave-en-renta/ae-inv05-monterrey-mty/3157/,"Apodaca, Nuevo León",,17217.8139728036,4.8437595,USD,,,Stiva Aeropuerto,Monterrey,True,False,5,True,False,Nuevo León
393,3224,SI-3224,https://solili.s3.amazonaws.com/media/PI-31450_thumbnail_1650324388.jpg,,31450,JA-INV.01,/nave-en-renta/ja-inv01-monterrey-mty/3224/,"El Carmen, Nuevo León",,13791.5497249605,4.5208422,USD,,,Stiva El Jaral,Monterrey,True,False,5,True,False,Nuevo León
394,3225,SI-3225,https://solili.s3.amazonaws.com/media/PI-6383_thumbnail_1650382980.jpg,,6383,AE-INV.R5,/nave-en-renta/osram-1-monterrey-mty/3225/,"Apodaca, Nuevo León",,2460.53710965625,4.8437595,USD,,,Stiva Aeropuerto,Monterrey,False,False,5,True,False,Nuevo León
395,3247,SI-3247,https://solili.s3.amazonaws.com/media/PI-8635_thumbnail_1556908067.jpg,,8635,MCN 02,/nave-en-renta/mcn-02-monterrey-mty/3247/,"Apodaca, Nuevo León",,1299.99228904738,4.1979249,USD,,,Milenium Center Apodaca,Monterrey,True,False,5,True,False,Nuevo León
396,3248,SI-3248,https://solili.s3.amazonaws.com/media/PI-31473_thumbnail_1651099972.jpg,,31473,MAN10,/nave-en-renta/man10-monterrey-mty/3248/,"Apodaca, Nuevo León",,12672.4396617958,4.5208422,USD,,,Milenium Park Apodaca,Monterrey,True,False,5,True,False,Nuevo León
397,3254,SI-3254,https://solili.s3.amazonaws.com/media/PI-30186_thumbnail_1652116795.jpg,,30186,Fase 1,/nave-en-renta/nave-1-monterrey-mty/3254/,"Santa Catarina, Nuevo León",,4199.9607949156,5.2743159,USD,,,La Puerta 4,Monterrey,False,False,5,True,False,Nuevo León
398,3255,SI-3255,https://solili.s3.amazonaws.com/media/PI-31477_thumbnail_1652117188.jpg,,31477,Fase 2,/nave-en-renta/fase-2-monterrey-mty/3255/,"Santa Catarina, Nuevo León",,9799.97045683214,5.2743159,USD,,,La Puerta 4,Monterrey,False,False,5,True,False,Nuevo León
399,3256,SI-3256,https://solili.s3.amazonaws.com/media/PI-13767_thumbnail_1651685756.jpg,,13767,Nave 2,/nave-en-renta/nave-2-monterrey-mty/3256/,"Pesquería, Nuevo León",,9999.24748534687,5.5972332,USD,,,Cardinal Business Park,Monterrey,False,False,5,True,False,Nuevo León
400,3269,SI-3269,https://solili.s3.amazonaws.com/media/PI-31490_thumbnail_1652392156.jpg,,31490,Spec III,/nave-en-renta/spec-iii-monterrey-mty/3269/,"Pesquería, Nuevo Leon",,6695.70815809497,,,,,Vynmsa Apodaca,Monterrey,True,False,5,True,False,Nuevo León
401,3270,SI-3270,https://solili.s3.amazonaws.com/media/PI-31491_thumbnail_1652394170.jpg,,31491,Spec VIII,/nave-en-renta/spec-viii-monterrey-mty/3270/,"Santa Catarina, Nuevo León",,4273.07549022614,,,,,VYNMSA Santa Catarina,Monterrey,True,False,5,True,False,Nuevo León
402,3271,SI-3271,https://solili.s3.amazonaws.com/media/PI-31492_thumbnail_1652394516.jpg,,31492,Spec IX,/nave-en-renta/spec-ix-monterrey-mty/3271/,"Santa Catarina, Nuevo León",,9858.5922773416,,,,,VYNMSA Santa Catarina,Monterrey,True,False,5,True,False,Nuevo León
403,3272,SI-3272,https://solili.s3.amazonaws.com/media/PI-31493_thumbnail_1652396474.jpg,,31493,Spec VII,/nave-en-renta/spec-vii-monterrey-mty/3272/,"Guadalupe, Nuevo León",,4888.00073579211,,,,,Acueducto,Monterrey,True,False,5,True,False,Nuevo León
404,3273,SI-3273,https://solili.s3.amazonaws.com/media/PI-31496_thumbnail_1652804845.jpg,,31496,AE-INV.06,/nave-en-renta/ae-inv06-monterrey-mty/3273/,"Apodaca, Nuevo León",,24828.5242072816,,,,,Stiva Aeropuerto,Monterrey,True,False,5,True,False,Nuevo León
405,3274,SI-3274,https://solili.s3.amazonaws.com/media/PI-31500_thumbnail_1652829899.jpg,,31500,Inventory Building II,/nave-en-renta/inventory-building-ii-monterrey-mty/3274/,"Apodaca, Nuevo León",,11148.3652315934,5.2743159,USD,,,American Industries Apodaca II,Monterrey,False,False,5,True,False,Nuevo León
406,3309,SI-3309,https://solili.s3.amazonaws.com/media/PI-31498_thumbnail_1655226461.jpg,,31498,Kronos 5,/nave-en-renta/spec-kronos-monterrey-mty/3309/,"Apodaca, Nuevo León",,13622.9307008327,,,,,Kronos Industrial Park,Monterrey,True,False,5,True,False,Nuevo León
407,3310,SI-3310,https://solili.s3.amazonaws.com/media/PI-31537_thumbnail_1655306182.jpg,,31537,Bodega Lote 28,/nave-en-renta/bodega-lote-28-monterrey-mty/3310/,"Santa Catarina, Nuevo León",,4563.95491972713,84.9272499,MXN,,,Parque Industrial Martel III,Monterrey,True,False,5,True,False,Nuevo León
408,3315,SI-3315,https://solili.s3.amazonaws.com/media/PI-7778_thumbnail_1535041781.jpg,,7778,KG 17,/nave-en-renta/kg-12-monterrey-mty/3315/,"Guadalupe, Nuevo León",,5258.96258887337,,,,,Kalos Guadalupe,Monterrey,True,False,5,True,False,Nuevo León
409,3316,SI-3316,https://solili.s3.amazonaws.com/media/PI-7787_thumbnail_1535041988.jpg,,7787,KG 12,/nave-en-renta/kg-17-monterrey-mty/3316/,"Guadalupe, Nuevo León",,5205.91495097971,,,,,Kalos Guadalupe,Monterrey,True,False,5,True,False,Nuevo León
410,3317,SI-3317,https://solili.s3.amazonaws.com/media/PI-7325_thumbnail_1548456575.jpg,,7325,TCC 1,/nave-en-renta/tcc-1-monterrey-mty/3317/,"García, Nuevo León",,5779.86995431957,,,,,Las Américas,Monterrey,True,False,5,True,False,Nuevo León
411,3361,SI-3361,https://solili.s3.amazonaws.com/media/PI-31582_thumbnail_1658273945.jpg,,31582,Building VPA-02,/nave-en-renta/building-vpa-02-monterrey-mty/3361/,"Apodaca, Nuevo León",,22358.0464719605,6.2430678,USD,,,Vesta Park Apodaca,Monterrey,True,False,5,True,False,Nuevo León
412,3362,SI-3362,https://solili.s3.amazonaws.com/media/PI-31583_thumbnail_1658355086.jpg,,31583,Inventory Building V,/nave-en-renta/inventory-building-v-monterrey-mty/3362/,"Santa Catarina, Nuevo León",,21785.6708203617,5.381955,USD,,,FINSA Santa Catarina,Monterrey,True,False,5,True,False,Nuevo León
413,1223,SI-1223,https://solili.s3.amazonaws.com/media/PI-17599_thumbnail_1556051415.jpg,,17599,ZA-25,/nave-en-renta/za-25-puebla-pue/1223/,"Huejotzingo, Puebla",,3712.0,70.0,MXN,,,Ciudad Textil,Puebla,False,False,5,True,False,Puebla
414,2235,SI-2235,https://solili.s3.amazonaws.com/media/PI-17645_thumbnail_1557508186.jpg,,17645,VPPI-06,/nave-en-renta/vppi-06-puebla-pue/2235/,"Huejotzingo, Puebla",,9482.0,,USD,,,Vesta Park Puebla I,Puebla,True,False,5,True,False,Puebla
415,2280,SI-2280,https://solili.s3.amazonaws.com/media/PI-17828_thumbnail_1646089491.jpg,,17828,PUE017,/nave-en-renta/pue017-puebla-pue/2280/,"Cuautlancingo, Puebla",,5250.0,5.25,USD,,,Finsa Puebla,Puebla,True,False,5,True,False,Puebla
416,3197,SI-3197,https://solili.s3.amazonaws.com/media/PI-17812_thumbnail_1648615351.jpg,,17812,PUE010,/nave-en-renta/aritex-puebla-pue/3197/,"Cuautlancingo, Puebla",,2500.0,5.25,USD,,,Finsa Puebla,Puebla,True,False,5,True,False,Puebla
417,3198,SI-3198,https://solili.s3.amazonaws.com/media/PI-17808_thumbnail_1648616160.jpg,,17808,PUE012,/nave-en-renta/fz-tool-puebla-pue/3198/,"Cuautlancingo, Puebla",,2789.0,5.25,USD,,,Finsa Puebla,Puebla,True,False,5,True,False,Puebla
418,3199,SI-3199,https://solili.s3.amazonaws.com/media/PI-28835_thumbnail_1609775640.jpg,,28835,Building XXXVIII,/nave-en-renta/building-xxxviii-puebla-pue/3199/,"Cuautlancingo, Puebla",,11627.0,4.55,USD,,,Finsa Puebla,Puebla,True,False,5,True,False,Puebla
419,1005,SI-1005,https://solili.s3.amazonaws.com/media/PI-15393_thumbnail_1599514907.jpg,CPA,15393,B003,/nave-en-renta/mt-ii-mod-5-6-queretaro-que/1005/,"Querétaro, Querétaro",,2835.0,,USD,,,Parque Industrial Querétaro,Queretaro,True,False,-1,True,False,Querétaro
420,1720,SI-1720,https://solili.s3.amazonaws.com/media/PI-15394_thumbnail_1533754933.jpg,CPA,15394,B001,/nave-en-renta/mt-i-mod-2-queretaro-que/1720/,"Querétaro, Querétaro",,1890.0,,USD,,,Parque Industrial Querétaro,Queretaro,True,False,-1,True,False,Querétaro
421,2874,SI-2874,https://solili.s3.amazonaws.com/media/SI-2874_thumbnail_1628095706.jpg,Parks,5826,Matsumoto Técnica de México,/nave-en-renta/bodega-1-queretaro-que/2874/,"Querétaro, Querétaro",,1371.04,80.0,MXN,,,Querétaro Park IV,Queretaro,True,False,-1,True,False,Querétaro
422,2884,SI-2884,https://solili.s3.amazonaws.com/media/SI-2884_thumbnail_1628698201.jpg,Parks,15452,Nave B,/nave-en-renta/nave-b-queretaro-que/2884/,"Querétaro, Querétaro",,600.16,84.0,MXN,,,Querétaro Park II,Queretaro,True,False,-1,True,False,Querétaro
423,2542,SI-2542,https://solili.s3.amazonaws.com/media/SI-2542_thumbnail_1631202204.jpg,Parks,17462,Nave C,/nave-en-renta/nave-c-queretaro-que/2542/,"Querétaro, Querétaro",,35164.05,84.0,MXN,,,Querétaro Park II,Queretaro,True,False,0,True,False,Querétaro
424,3252,SI-3252,https://solili.s3.amazonaws.com/media/SI-3252_thumbnail_1651184871.jpg,Parks,15208,Nave C,/nave-en-renta/nave-c-queretaro-que/3252/,"Querétaro, Querétaro",,550.0,,USD,,,Querétaro Park,Queretaro,True,False,0,True,False,Querétaro
425,3328,SI-3328,https://solili.s3.amazonaws.com/media/PI-31548_thumbnail_1655829596.jpg,TBC industrial,31548,Nave TBC,/nave-en-renta/av-de-las-misiones-2-queretaro-que/3328/,"El Marqués, Querétaro",,3600.0,85.0,MXN,,,Parque industrial Bernardo Quintana,Queretaro,False,False,1,True,False,Querétaro
426,3331,SI-3331,https://solili.s3.amazonaws.com/media/PI-31551_thumbnail_1655925666.jpg,TBC industrial,31551,BQ AMG 62,/nave-en-renta/bq-amg-62-queretaro-que/3331/,"El Marqués, Querétaro",,2000.0,90.0,MXN,,,Parque industrial Bernardo Quintana,Queretaro,False,False,1,True,False,Querétaro
